stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_street,stop_city,stop_region,stop_postcode
1976,CHIESA GEMINIANO 4/,,44.457317,8.921120,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1977,CHIESA GEMINIANO 5/FERRARI,,44.458477,8.916361,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1978,CHIESA GEMINIANO 6/SCUOLA,,44.457642,8.914455,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1979,CHIESA GEMINIANO 7/,,44.457779,8.913183,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1980,CHIESA GEMINIANO 8/,,44.456909,8.913697,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1981,CHIESA GEMINIANO 9/CHIAPPERINO,,44.456123,8.916209,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1982,CHIESA GEMINIANO 10/,,44.455654,8.912835,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1983,CHIESA GEMINIANO 11/,,44.456367,8.910095,,,Via Geminiano,Genoa,Regione Liguria,16100
1984,GEMINIANO 1/PINOLLA,,44.456081,8.906583,,,Via Geminiano,Genoa,Regione Liguria,16100
1985,GEMINIANO 2/BRASILE,,44.455837,8.905033,,,Via Geminiano,Genoa,Regione Liguria,16100
1987,GIRO DEL VENTO/GEMINIANO,,44.455330,8.903216,,,Via Giro del Vento,Genoa,Regione Liguria,16100
1988,GEMINIANO 2/PINOLLA,,44.456024,8.906977,,,Via Geminiano,Genoa,Regione Liguria,16100
1989,CHIESA GEMINIANO 1/,,44.456348,8.910399,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1990,CHIESA GEMINIANO 2/,,44.455566,8.913004,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1991,CHIESA GEMINIANO 3/CHIAPPERINO,,44.456154,8.916046,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1992,CHIESA GEMINIANO 4/,,44.456959,8.913578,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1993,CHIESA GEMINIANO 5/,,44.457531,8.913424,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1994,CHIESA GEMINIANO 6/SCUOLA,,44.457855,8.914290,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1995,CHIESA GEMINIANO 7/FERRARI,,44.458488,8.916557,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1996,CHIESA GEMINIANO 8/,,44.457249,8.920976,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1997,CHIESA GEMINIANO 9/,,44.458843,8.922078,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1998,CHIESA GEMINIANO 10/,,44.459560,8.919611,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
1999,CHIESA GEMINIANO 11/,,44.459339,8.923324,,,Via alla Chiesa di Geminiano,Genoa,Regione Liguria,16100
2001,CASSISSA/CHIESA,,44.477158,8.909176,,,Piazzale Gerolamo Cassissa,Genoa,Regione Liguria,16100
2002,MOREGO 2/,,44.475285,8.907623,,,Via Morego,Genoa,Regione Liguria,16100
2003,MOREGO 4/BORNETO,,44.471668,8.904445,,,Via Morego,Genoa,Regione Liguria,16100
2004,GEMINIANO 1/BRASILE,,44.455769,8.905016,,,Via Geminiano,Genoa,Regione Liguria,16100
2005,SAN BIAGIO 3/,,44.475307,8.895311,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2006,SAN BIAGIO 4/,,44.478783,8.890780,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2007,SAN BIAGIO 5/CHIESA,,44.481781,8.890920,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2008,SAN BIAGIO/CAPOLINEA,,44.483887,8.890389,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2009,SAN BIAGIO 1/CHIESA,,44.481956,8.890649,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2010,SAN BIAGIO 2/,,44.478519,8.890667,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2011,SAN BIAGIO 3/,,44.475208,8.895436,,,Via San Biagio di Val Polcevera,Genoa,Regione Liguria,16100
2012,MOREGO 1/MORIGALLO,,44.470749,8.903992,,,Via Morego,Genoa,Regione Liguria,16100
2013,MOREGO 3/BORNETO,,44.471897,8.904993,,,Via Morego,Genoa,Regione Liguria,16100
2014,MOREGO 5/,,44.475170,8.907721,,,Via Morego,Genoa,Regione Liguria,16100
2015,CASSISSA/CHIESA,,44.477127,8.909251,,,Piazzale Gerolamo Cassissa,Genoa,Regione Liguria,16100
2016,PORCILE/,,44.477970,8.909272,,,Via Porcile,Genoa,Regione Liguria,16100
2018,FRA' PANTALEO/BOLZANETO FS,,44.459202,8.902145,,,Via Fra' Giovanni Pantaleo,Genoa,Regione Liguria,16100
2019,N.S. GUARDIA/BOLZANETO FS,,44.459309,8.899013,,,Via al Santuario di Nostra Signora della Guardia,Genoa,Regione Liguria,16100
2020,SPINOLA/BASSI,,44.421558,8.925821,,,Via Ambrogio Spinola,Genoa,Regione Liguria,16100
2021,SARDORELLA 2/MAFFEI,,44.470142,8.908094,,,Via Sardorella,Genoa,Regione Liguria,16100
2022,SARDORELLA 3/BOCCHETTINA,,44.471249,8.909385,,,Via Sardorella,Genoa,Regione Liguria,16100
2023,SARDORELLA 4/PONTE CIAI,,44.473598,8.912258,,,Via Sardorella,Genoa,Regione Liguria,16100
2024,SARDORELLA 5/BELGRANO,,44.474834,8.914808,,,Via Sardorella,Genoa,Regione Liguria,16100
2025,BELGRANO 1/SOCIETA' OPERAIA,,44.473667,8.916162,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2026,BELGRANO 2/,,44.471706,8.917353,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2027,BELGRANO 3/,,44.472984,8.918629,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2028,CHIESA DI CREMENO/CAPOLINEA,,44.472809,8.918375,,,Via Cremeno,Genoa,Regione Liguria,16100
2029,BELGRANO 1/,,44.473072,8.918524,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2030,BELGRANO 2/,,44.471916,8.917185,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2031,BELGRANO 3/SOCIETA' OPERAIA,,44.473923,8.916027,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2032,BELGRANO 4/SARDORELLA,,44.474678,8.915933,,,Via Luigi Tommaso Belgrano,Genoa,Regione Liguria,16100
2033,PONTE CIAI/SARDORELLA,,44.474655,8.913335,,,Ponte Omero Ciai,Genoa,Regione Liguria,16100
2036,PAGANINI/PONTE CAFFARO,,44.415966,8.935186,,,Corso Paganini,Genoa,Regione Liguria,16100
2037,PIAZZA DANTE/FIESCHI,,44.405014,8.936246,,,Piazza Dante,Genoa,Regione Liguria,16100
2038,N.S. DEL GAZZO/CAPOLINEA,,44.442516,8.847067,,,Via Rollino,Genoa,Regione Liguria,16100
2040,ALLENDE 2/,,44.451828,8.974483,,,Via Salvador Allende,Genoa,Regione Liguria,16100
2041,ALLENDE 3/SCUOLE,,44.453011,8.975588,,,Via Salvador Allende,Genoa,Regione Liguria,16100
2043,MOLASSANA/CAPOLINEA,,44.454327,8.979927,,,Largo Paolo Boccardo,Genoa,Regione Liguria,16100
2044,OPISSO 2/PIANDILUCCO,,44.426720,8.819656,,,Via Giovanni Opisso,Genoa,Regione Liguria,16100
2045,MOLASSANA/CAPOLINEA,,44.453739,8.978574,,,Via Molassana,Genoa,Regione Liguria,16100
2046,MOLASSANA/CAPOLINEA,,44.454300,8.979935,,,Largo Paolo Boccardo,Genoa,Regione Liguria,16100
2047,FONTANEGLI/CHIESA,,44.443954,9.026092,,,Via San Colombano,Genoa,Regione Liguria,16100
2048,ADAMOLI 4/MERELLO,,44.448059,8.972253,,,Via Gelasio Adamoli,Genoa,Regione Liguria,16100
2049,LODI 9/,,44.441853,8.961016,,,Via Lodi,Genoa,Regione Liguria,16100
2050,DINEGRO/CAPOLINEA,,44.413017,8.909896,,,Piazza Dinegro,Genoa,Regione Liguria,16100
2051,SAN TEODORO/FASSOLO,,44.414333,8.912640,,,Piazza di San Teodoro,Genoa,Regione Liguria,16100
2052,ASILO GARBARINO 1/CHIABRERA,,44.415569,8.913035,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2053,ASILO GARBARINO 3/,,44.416145,8.912539,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2054,ASILO GARBARINO 4/FORLI',,44.416283,8.912188,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2055,ASILO GARBARINO/CAPOLINEA,,44.418079,8.911858,,,Via all'Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2056,ASILO GARBARINO 2/FORLI',,44.416264,8.912272,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2057,ASILO GARBARINO 3/,,44.416161,8.912692,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2058,ASILO GARBARINO 5/CHIABRERA,,44.415455,8.913085,,,Via Asilo Davide e Delfina Garbarino,Genoa,Regione Liguria,16100
2059,PESTARINO/CAPOLINEA,,44.420010,8.909605,,,Via Lazzaro Spallanzani,Genoa,Regione Liguria,16100
2060,BIANCO 1/,,44.425476,8.910438,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2061,BIANCO 2/,,44.427662,8.908705,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2062,BIANCO 3/SAN MARINO,,44.428658,8.907954,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2063,BIANCO 4/MURA DI GRANAROLO,,44.427555,8.906131,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2064,MURA DI GRANAROLO 1/BIANCO,,44.427086,8.905504,,,Via Mura di Granarolo,Genoa,Regione Liguria,16100
2065,MURA DI GRANAROLO 2/BEGATO,,44.429428,8.908295,,,Via Mura di Granarolo,Genoa,Regione Liguria,16100
2066,PIANI DI FREGOSO 1/FORTI,,44.433167,8.912738,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2067,PIANI DI FREGOSO 2/,,44.434410,8.913066,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2068,PIANI DI FREGOSO 3/,,44.436283,8.915640,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2069,FREGOSO/CAPOLINEA,,44.437386,8.916805,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2070,PIANI DI FREGOSO 1/,,44.436188,8.915479,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2071,PIANI DI FREGOSO 2/,,44.434353,8.912988,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2072,PIANI DI FREGOSO 3/FORTI,,44.432941,8.912683,,,Via ai Piani di Fregoso,Genoa,Regione Liguria,16100
2073,MURA DI GRANAROLO 1/BEGATO,,44.429512,8.908501,,,Via Mura di Granarolo,Genoa,Regione Liguria,16100
2074,MURA DI GRANAROLO 2/BIANCO,,44.427139,8.905388,,,Via Mura di Granarolo,Genoa,Regione Liguria,16100
2075,BIANCO 3/MURA DI GRANAROLO,,44.427601,8.906226,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2076,BIANCO 4/SAN MARINO,,44.428398,8.908096,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2077,BIANCO 5/,,44.427402,8.908806,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2078,BIANCO 6/,,44.425541,8.910361,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2079,GRANAROLO/,,44.424793,8.911057,,,Via Bartolomeo Bianco,Genoa,Regione Liguria,16100
2081,BRACELLI 1/SCALINATA BRACELLI,,44.417374,8.958028,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2082,BRACELLI 2/LAMBOGLIA,,44.418240,8.960944,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2083,BRACELLI 3/CAPRIOLO,,44.418728,8.963428,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2084,BRACELLI 4/COPPEDE',,44.418819,8.961812,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2085,BRACELLI 5/SALITA DELL'AQUILA,,44.419628,8.958527,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2086,BRACELLI 6/ROBINO,,44.422123,8.959035,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2087,LORIA 1/MAGRETTI,,44.420918,8.959151,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2088,LORIA 2/FEA,,44.422691,8.960566,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2089,LORIA 3/FRATELLI CERVI,,44.421688,8.960845,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2090,LORIA 4/BISCIONE 1,,44.424473,8.961905,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2091,LORIA 5/BISCIONE 2,,44.425129,8.959548,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2092,LORIA 6/BISCIONE 3,,44.424171,8.957495,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2093,FEA 1/BISCIONE 4,,44.423779,8.954932,,,Via Lamberto Loria,Genoa,Regione Liguria,16100
2094,FEA 2/BISCIONE 5,,44.422886,8.956103,,,Via Leonardo Fea,Genoa,Regione Liguria,16100
2096,FEA 4/EMERY,,44.424683,8.960395,,,Via Leonardo Fea,Genoa,Regione Liguria,16100
2097,FEA 5/LORIA,,44.423298,8.960949,,,Via Leonardo Fea,Genoa,Regione Liguria,16100
2098,BRACELLI 1/ROBINO,,44.421921,8.958853,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2099,BRACELLI 2/SALITA DELL'AQUILA,,44.419239,8.958391,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2100,BRACELLI 3/COPPEDE',,44.418728,8.962185,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2101,BRACELLI 4/CAPRIOLO,,44.418495,8.962914,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2102,BRACELLI 5/LAMBOGLIA,,44.418316,8.960719,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2103,BRACELLI 6/PASSO BRACELLI,,44.417755,8.957682,,,Viale Virginia Centurione Bracelli,Genoa,Regione Liguria,16100
2104,CHIESA SAN CIPRIANO/,,44.498386,8.913112,,,Via Giuseppe Cassissa,Genoa,Regione Liguria,16100
2105,CHIESA SAN CIPRIANO/,,44.498436,8.913197,,,Via Giuseppe Cassissa,Genoa,Regione Liguria,16100
2106,ITALIA 6/BOCCADASSE,,44.389885,8.972248,,,Corso Italia,Genoa,Regione Liguria,16100
2107,MOREGO 3/IIT,,44.474720,8.906898,,,Via Morego,Genoa,Regione Liguria,16100
2108,MOREGO 4/IIT,,44.474583,8.906864,,,Via Morego,Genoa,Regione Liguria,16100
2110,VOLTRI FS/CAPOLINEA,,44.428490,8.759907,,,Via alla Stazione di Voltri,Genoa,Regione Liguria,16100
2111,FIRENZE 1/CARBONARA,,44.415230,8.933038,,,Corso Firenze,Genoa,Regione Liguria,16100
2112,STROZZI/FIRENZE,,44.421383,8.930343,,,Via Bernardo Strozzi,Genoa,Regione Liguria,16100
2113,STALLO 1/GUIDOBONO,,44.422173,8.930127,,,Via Lorenzo Stallo,Genoa,Regione Liguria,16100
2114,AUSONIA/,,44.422359,8.931610,,,Via Ausonia,Genoa,Regione Liguria,16100
2115,STALLO 2/AUSONIA,,44.423878,8.929710,,,Via Ausonia,Genoa,Regione Liguria,16100
2116,STALLO 4/AUSONIA,,44.422794,8.930261,,,Via Lorenzo Stallo,Genoa,Regione Liguria,16100
2117,STROZZI/FIRENZE,,44.421272,8.930229,,,Via Bernardo Strozzi,Genoa,Regione Liguria,16100
2118,FEREGGIANO 2/BIGA,,44.416649,8.960526,,,Via Fereggiano,Genoa,Regione Liguria,16100
2119,BIGA 1/,,44.416042,8.959839,,,Via Giacomo Biga,Genoa,Regione Liguria,16100
2120,BIGA 2/ONORATO,,44.415874,8.961363,,,Via Giacomo Biga,Genoa,Regione Liguria,16100
2121,BIGA 3/MASINA,,44.415527,8.960475,,,Via Giacomo Biga,Genoa,Regione Liguria,16100
2122,BIGA 4/BELLOTTI,,44.414814,8.959705,,,Via Giacomo Biga,Genoa,Regione Liguria,16100
2123,AMARENA 1/SALITA DELL'ORSO,,44.413982,8.959078,,,Via Giovanni Amarena,Genoa,Regione Liguria,16100
2125,MARCHINI 2/AYROLI,,44.413048,8.957347,,,Via Ettore Marchini,Genoa,Regione Liguria,16100
2126,AYROLI/PAVERANO,,44.411228,8.956182,,,Via Ayroli,Genoa,Regione Liguria,16100
2127,GALILEO FERRARIS/SCUOLE,,44.416496,8.957611,,,Piazza Galileo Ferraris,Genoa,Regione Liguria,16100
2128,MARASSI/ROSMINI,,44.417366,8.955099,,,Via Marassi,Genoa,Regione Liguria,16100
2129,ROBINO 2/,,44.419903,8.956781,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2130,ROBINO 3/ZENA,,44.421371,8.957551,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2131,ROBINO 4/,,44.420879,8.956716,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2132,ROBINO 5/,,44.420357,8.955597,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2133,ROBINO 6/FARMACIA,,44.421120,8.956238,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2134,ROBINO 7/GIGLIOLI,,44.422691,8.957238,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2135,ROBINO 8/,,44.423492,8.958801,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2136,ROBINO 9/BRACELLI,,44.423103,8.959872,,,Via Aurelio Robino,Genoa,Regione Liguria,16100
2137,IMPERIALE/CAPOLINEA,,44.411423,8.963868,,,Via Imperiale,Genoa,Regione Liguria,16100
2138,IMPERIALE 1/FASSICOMO,,44.410381,8.962531,,,Via Imperiale,Genoa,Regione Liguria,16100
2142,TORTI/TERRALBA,,44.407429,8.959438,,,Via Giovanni Torti,Genoa,Regione Liguria,16100
2143,D'ALBERTIS 1/REVELLI,,44.408493,8.957760,,,Via Contubernio Giovan Battista d'Albertis,Genoa,Regione Liguria,16100
2144,SOLARI/SAVELLI,,44.412296,8.958915,,,Via Contubernio Giovan Battista d'Albertis,Genoa,Regione Liguria,16100
2148,DONAVER 4/FERRETTO,,44.410725,8.960301,,,Via Federico Donaver,Genoa,Regione Liguria,16100
2149,DONAVER 5/IMPERIALE,,44.409615,8.961349,,,Via Federico Donaver,Genoa,Regione Liguria,16100
2150,IMPERIALE 1/FASSICOMO,,44.410473,8.962673,,,Via Imperiale,Genoa,Regione Liguria,16100
2151,SAN BENEDETTO/AMBA ALAGI,,44.415897,8.916356,,,Via San Benedetto,Genoa,Regione Liguria,16100
2154,TORTONA 1/,,44.426083,8.950291,,,Via Tortona,Genoa,Regione Liguria,16100
2155,TORTONA 2/,,44.425636,8.950523,,,Via Tortona,Genoa,Regione Liguria,16100
2156,TORTONA 3/,,44.425049,8.951150,,,Via Tortona,Genoa,Regione Liguria,16100
2157,TORTONA 4/ROVERETO,,44.424534,8.951095,,,Via Tortona,Genoa,Regione Liguria,16100
2158,TORTONA 5/,,44.425030,8.952561,,,Via Tortona,Genoa,Regione Liguria,16100
2159,ROVERETO 1/TORTONA,,44.424049,8.950249,,,Via Gaetano Rovereto,Genoa,Regione Liguria,16100
2160,ROVERETO 2/MONTE NERO,,44.422752,8.949926,,,Via Gaetano Rovereto,Genoa,Regione Liguria,16100
2161,MONTE NERO 1/,,44.422043,8.949317,,,Via Monte Nero,Genoa,Regione Liguria,16100
2162,MONTE NERO 2/MONTE ROSA,,44.420849,8.950272,,,Via Monte Nero,Genoa,Regione Liguria,16100
2163,COSTA/PLATANI,,44.420704,8.951325,,,Via Nicolò Costa,Genoa,Regione Liguria,16100
2164,GARRASSINI/CAPOLINEA,,44.425320,8.948983,,,Piazza Giuseppe Garassini Garbarino,Genoa,Regione Liguria,16100
2165,BOBBIO/DA PASSANO,,44.421661,8.946952,,,Via Bobbio,Genoa,Regione Liguria,16100
2167,SAN MARTINO STRUPPA/CAPOLINEA,,44.460022,9.024598,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2168,TROSSARELLI 1/GAVE,,44.459560,9.025003,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2169,TROSSARELLI 3/CA' DI COSTA,,44.458870,9.024961,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2170,TROSSARELLI 4/LOILA',,44.458271,9.022796,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2171,TROSSARELLI 5/PAXO,,44.456882,9.020801,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2172,TROSSARELLI 6/,,44.457329,9.022662,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2173,TROSSARELLI 7/CHIAPPA,,44.455830,9.021471,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2174,TROSSARELLI 8/CA' DRIELLA,,44.454834,9.019314,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2175,TROSSARELLI 9/SAN COSIMO,,44.454391,9.020920,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2176,TROSSARELLI 10/SCUOLE,,44.454010,9.019552,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2177,TROSSARELLI 11/,,44.453831,9.016728,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2178,TROSSARELLI 12/CALANCA,,44.452663,9.014359,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2179,TROSSARELLI 13/LOGGIA,,44.452614,9.013258,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2180,TROSSARELLI 14/FILTRI,,44.452724,9.017514,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2181,TROSSARELLI 15/,,44.452061,9.016775,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2182,TROSSARELLI 16/NOCETI,,44.451069,9.014501,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2183,TROSSARELLI 17/FAZIO,,44.450710,9.010557,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2184,TROSSARELLI 18/GAMBONIA,,44.448872,9.008453,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2185,CANEPA 1/ROSATA,,44.447628,9.010191,,,Via Luigi Canepa,Genoa,Regione Liguria,16100
2186,CANEPA 2/TORRE DI BAVARI,,44.447575,9.013418,,,Via Luigi Canepa,Genoa,Regione Liguria,16100
2187,CANEPA 3/COSTA,,44.447952,9.014888,,,Via Luigi Canepa,Genoa,Regione Liguria,16100
2188,VERAZZANO 1/,,44.447338,9.016981,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2189,VERAZZANO 2/CASTAGNELLO,,44.446560,9.020101,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2190,VERAZZANO 3/,,44.445869,9.021209,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2191,VERAZZANO 4/FUNDEGA,,44.444263,9.022101,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2192,VERAZZANO 5/VILLA FERRETTO,,44.443554,9.022910,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2193,VERAZZANO 6/SCUOLA,,44.443420,9.023916,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2194,VERAZZANO 7/TRINCHI,,44.445919,9.025855,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2195,VERAZZANO 8/,,44.445606,9.026339,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2196,CIMITERO DI CORONATA/,,44.428402,8.870137,,,Via Monte Guano,Genoa,Regione Liguria,16100
2197,VERAZZANO 1/,,44.445721,9.026568,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2198,VERAZZANO 2/TRINCHI,,44.445824,9.025591,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2199,VERAZZANO 3/SCUOLA,,44.443504,9.023833,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2200,VERAZZANO 4/VILLA FERRETTO,,44.443630,9.022866,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2201,VERAZZANO 5/FUNDEGA,,44.444332,9.022513,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2202,VERAZZANO 6/,,44.445953,9.021246,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2203,VERAZZANO 7/CASTAGNELLO,,44.446903,9.020394,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2204,VERAZZANO 8/,,44.447445,9.016928,,,Via Giovanni da Verrazzano,Genoa,Regione Liguria,16100
2205,CANEPA 1/COSTA,,44.448017,9.014819,,,Via Luigi Canepa,Genoa,Regione Liguria,16100
2206,CANEPA 2/TORRE DI BAVARI,,44.447659,9.012970,,,Via Luigi Canepa,Genoa,Regione Liguria,16100
2207,CANEPA 3/ROSATA,,44.447823,9.010318,,,Via Luigi Canepa,Genoa,Regione Liguria,16100
2208,TROSSARELLI 1/RITALE,,44.449631,9.011387,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2209,TROSSARELLI 2/GAMBONIA,,44.448963,9.008367,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2210,TROSSARELLI 3/FAZIO,,44.450661,9.010695,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2211,TROSSARELLI 4/NOCETI,,44.450924,9.014260,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2212,TROSSARELLI 5/,,44.451939,9.016706,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2213,TROSSARELLI 6/FILTRI,,44.452938,9.016737,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2214,TROSSARELLI 7/LOGGIA,,44.452751,9.013365,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2215,TROSSARELLI 8/CALANCA,,44.452652,9.014509,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2216,TROSSARELLI 9/,,44.453785,9.017153,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2217,TROSSARELLI 10/SCUOLE,,44.453922,9.019951,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2218,TROSSARELLI 11/SAN COSIMO,,44.454487,9.020879,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2219,TROSSARELLI 12/CA' DRIELLA,,44.454914,9.019336,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2220,TROSSARELLI 13/CHIAPPA,,44.455933,9.021720,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2221,TROSSARELLI 14/,,44.457420,9.022446,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2222,TROSSARELLI 15/PAXO,,44.456913,9.020967,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
2223,TROSSARELLI 16/LOILA',,44.458214,9.022879,,,Via Giovanni Trossarelli,Genoa,Regione Liguria,16100
